groupId,name,id,urlkey
19252822,"Black Women",18634,"black-women"
19252822,"Women Science Technology Engineering & Mathematics",47731,"women-science-technology-engineering-mathematics"
19252822,"Girls in Tech",65944,"girlsintech"
19252822,"Women Software Developers",149654,"women-software-developers"
3034712,"New Technology",9696,"newtech"
3034712,"Web Technology",10209,"web"
3034712,"EC2",15166,"ec2"
3034712,"Cloud Computing",15167,"cloud-computing"
3034712,"Amazon Web Services",20398,"amazon-web-services"
3034712,"IaaS (Infrastructure as a Service)",107633,"iaas-infrastructure-as-a-service"
3034712,"UK AWS Users",661712,"uk-aws-users"
19349082,"Open Source",563,"opensource"
19349082,"Software Development",3833,"softwaredev"
19349082,"JavaScript",7029,"javascript"
19349082,"New Technology",9696,"newtech"
19349082,"Internet Professionals",10102,"internetpro"
19349082,"Web Technology",10209,"web"
19349082,"Technology",10579,"technology"
19349082,"Web Development",15582,"web-development"
19349082,"Mobile Technology",16216,"mobile-technology"
19349082,"Computer programming",48471,"computer-programming"
19349082,"Internet of Things",79740,"internet-of-things"
19349082,"nodeJS",101960,"nodejs"
19349082,"Backend",172360,"backend"
18964061,"Open Source",563,"opensource"
18964061,"Software Development",3833,"softwaredev"
18964061,"New Technology",9696,"newtech"
18964061,"Cloud Computing",15167,"cloud-computing"
18964061,"Cloud Security",110474,"cloud-security"
18964061,"OpenStack",142180,"openstack"
18964061,"Cloud Storage",291351,"cloud-storage"
18964061,"Messaging systems",665172,"messaging-systems"
18964061,"Docker",1454542,"docker"
18964061,"Microservices",1504699,"microservices"
18964061,"Cloud Native",1506897,"cloud-native"
18650719,"Open Source",563,"opensource"
18650719,"JavaScript",7029,"javascript"
18650719,"Rich Internet Applications",9886,"ria"
18650719,"Internet Professionals",10102,"internetpro"
18650719,"Web Technology",10209,"web"
18650719,"Web Development",15582,"web-development"
18650719,"Entrepreneurship",19882,"entrepreneurship"
18650719,"Hacking",21123,"hacking"
18650719,"HTML5",78565,"html5"
18650719,"JavaScript Frameworks",85951,"javascript-frameworks"
18650719,"Front-end Development",100479,"front-end-development"
19080810,"New Technology",9696,"newtech"
19080810,"Big Data",18062,"big-data"
4273772,"Internet Professionals",10102,"internetpro"
4273772,"Social Media",15401,"social-media"
4273772,"Online Marketing",15585,"online-marketing"
4273772,"Social Media Marketing",17742,"social-media-marketing"
4273772,"Big Data",18062,"big-data"
4273772,"Direct Marketing",18659,"direct-marketing"
4273772,"SEO (Search Engine Optimization)",23199,"seo-search-engine-optimization"
4273772,"Data Analytics",30928,"data-analytics"
4273772,"Social Media for Business",37708,"social-media-for-business"
4273772,"Data Mining",55324,"data-mining"
4273772,"Social CRM",75972,"social-crm"
4273772,"Gamification",134934,"gamification"
4273772,"social media analytics",209821,"social-media-analytics"
4273772,"Big Data for social media",1056662,"big-data-for-social-media"
18370158,"PHP",455,"php"
18370158,"Open Source",563,"opensource"
18370158,"Web Design",659,"webdesign"
18370158,"JavaScript",7029,"javascript"
18370158,"New Technology",9696,"newtech"
18370158,"Web Technology",10209,"web"
18370158,"Career Network",15556,"career-network"
18370158,"Web Development",15582,"web-development"
18370158,"Agile Project Management",21549,"agile-project-management"
18370158,"Startup Businesses",21681,"startup-businesses"
18370158,"Networking for Job Seekers",21836,"networking-for-job-seekers"
18370158,"Job Search",21900,"job-search"
18370158,"Computer programming",48471,"computer-programming"
18370158,"Technology Startups",108403,"technology-startups"
18370158,"Internet Startups",128595,"internet-startups"
19918450,"Linux",188,"linux"
19918450,"Open Source",563,"opensource"
19918450,"System Administration",2109,"sysadmin"
19918450,"Software Development",3833,"softwaredev"
19918450,"Cloud Computing",15167,"cloud-computing"
19918450,"CIO",25719,"cio"
19918450,"Configuration Management",46810,"configuration-management"
19918450,"DevOps",87614,"devops"
19918450,"Automation",93380,"automation"
19918450,"CTO",141917,"cto"
19918450,"Continuous Delivery",166000,"continuous-delivery"
19918450,"Docker",1454542,"docker"
19918450,"Containers",1504752,"containers"
19918450,"DevOps Automation",1508781,"devops-automation"
19594874,"Science",85,"science"
19594874,"Physics",86,"physics"
19594874,"Chemistry",88,"chemistry"
19594874,"Software Development",3833,"softwaredev"
19594874,"Women in Technology",10296,"witi"
19594874,"Big Data",18062,"big-data"
19594874,"Courses and Workshops",20629,"courses-and-workshops"
19594874,"Computer Science",21751,"computer-science"
19594874,"Mathematics",33876,"mathematics"
19594874,"Computer programming",48471,"computer-programming"
19594874,"Science Technology Engineering Math",68682,"science-technology-engineering-math"
19594874,"Data Science",102811,"data-science"
19594874,"Electronic Engineering",125704,"electronic-engineering"
20233851,"Open Source",563,"opensource"
20233851,"Cloud Computing",15167,"cloud-computing"
20233851,"DevOps",87614,"devops"
20233851,"Docker",1454542,"docker"
20233851,"Containers",1504752,"containers"
18828935,"Architecture",1737,"architecture"
18828935,"Sustainability",15998,"sustainability"
18828935,"Green Building",16817,"green-building"
18828935,"Big Data",18062,"big-data"
18828935,"Revit",20957,"revit"
18828935,"Engineering",21750,"engineering"
18828935,"Building Information Modeling",21979,"building-information-modeling"
18828935,"BIM",35408,"bim"
18828935,"Building Information Modelling - BIM",64536,"building-information-modelling-bim"
18828935,"LEED:  Leadership in Energy & Environmental Design",74054,"leed-leadership-in-energy-environmental-design"
18828935,"Virtual Design and Construction",103781,"virtual-design-and-construction"
18828935,"Compliance",774822,"compliance"
8118552,"Linux",188,"linux"
8118552,"Java",189,"java"
8118552,"System Administration",2109,"sysadmin"
8118552,"Software Development",3833,"softwaredev"
8118552,"Red Hat",6768,"redhat"
8118552,"Cloud Computing",15167,"cloud-computing"
8118552,"Virtualization",20479,"virtualization"
8118552,"IT Infrastructure",20480,"it-infrastructure"
8118552,"PaaS (Platform as a Service)",31197,"paas"
8118552,"Middleware",43599,"middleware"
8118552,"DevOps",87614,"devops"
8118552,"JBoss Enterprise Middleware",100779,"jboss-enterprise-middleware"
8118552,"IaaS (Infrastructure as a Service)",107633,"iaas-infrastructure-as-a-service"
8118552,"OpenStack",142180,"openstack"
8118552,"Docker",1454542,"docker"
18605720,"Software Development",3833,"softwaredev"
18605720,"New Technology",9696,"newtech"
18605720,"Web Technology",10209,"web"
18605720,"Cloud Computing",15167,"cloud-computing"
18605720,"Web Development",15582,"web-development"
18605720,"Virtualization",20479,"virtualization"
18605720,"PaaS (Platform as a Service)",31197,"paas"
18605720,"Cloud Foundry",514432,"cloud-foundry"
18605720,"Microservices",1504699,"microservices"
19855007,"Artificial Intelligence",456,"ai"
19855007,"Customer Service",2280,"customerservice"
19855007,"Facebook",15038,"facebook"
19855007,"Web Development",15582,"web-development"
19855007,"Online Marketing",15585,"online-marketing"
19855007,"Natural Language Processing",24553,"natural-language-processing"
19855007,"Facebook Application Development",28835,"facebook-application-development"
19855007,"Machine Learning",29971,"machine-learning"
19855007,"neural networks",39679,"neural-networks"
19855007,"Facebook Marketing",66499,"facebook-marketing"
19855007,"User Interface Design",104717,"user-interface-design"
19855007,"facebook apps",699262,"facebook-apps"
19855007,"Artificial Intelligence Programming",745722,"artificial-intelligence-programming"
19855007,"Customer support",870962,"customer-support"
19855007,"Artificial Intelligence Machine Learning Robotics",1448582,"artificial-intelligence-machine-learning-robotics"
16952992,"Linux",188,"linux"
16952992,"Open Source",563,"opensource"
16952992,"New Technology",9696,"newtech"
16952992,"Cloud Computing",15167,"cloud-computing"
16952992,"Virtualization",20479,"virtualization"
16952992,"Configuration Management",46810,"configuration-management"
16952992,"Data Center and Operations Automation",46831,"data-center-and-operations-automation"
16952992,"DevOps",87614,"devops"
16952992,"Infrastructure as Code",126177,"infrastructure-as-code"
16952992,"Opscode Chef",431622,"opscode-chef"
16952992,"Ansible",1434182,"ansible"
16952992,"Docker",1454542,"docker"
16952992,"CoreOS",1486432,"coreos"
2027171,"Open Source",563,"opensource"
2027171,"Consciousness",4417,"consciousness"
2027171,"Social Networking",4422,"socialnetwork"
2027171,"Community",15227,"community"
2027171,"Sustainability",15998,"sustainability"
2027171,"Transition",16529,"transition"
2027171,"Sharing",18424,"sharing"
2027171,"Community Service",18866,"community-service"
2027171,"Community Building",20727,"community-building"
2027171,"Transformation",21591,"transformation"
2027171,"Community Education Organization",23965,"community-education-organization"
2027171,"Peer to Peer Advisory",26287,"peer-to-peer-advisory"
2027171,"Commons",144841,"commons"
2027171,"peer to peer learning",148566,"peer-to-peer-learning"
2027171,"Commoning",253331,"commoning"
18902692,"Big Data",18062,"big-data"
18902692,"Life Sciences",26384,"life-sciences"
18902692,"BioInformatics",28034,"bioinformatics"
18902692,"Machine Learning",29971,"machine-learning"
18902692,"Genomics",60209,"genomics"
18902692,"DNA Sequencing",165495,"dna-sequencing"
18902692,"Computational Biology",678192,"computational-biology"
20029097,"Salesforce.com",10464,"salesforce"
20029097,"Cloud Computing",15167,"cloud-computing"
20029097,"CRM",15242,"crm"
20029097,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
20029097,"Apex",37581,"apex"
20029097,"Heroku",60569,"heroku"
20029097,"Force.com",164165,"force-com"
20029097,"Salesforce.com Users",605252,"salesforce-com-users"
20029097,"Salesforce.com Admins",605262,"salesforce-com-admins"
20029097,"Salesforce training",851692,"salesforce-training"
20029097,"Visualforce",906592,"visualforce"
20029097,"Salesforce.com CRM",997092,"salesforce-com-crm"
20029097,"Salesforce.com Service",997102,"salesforce-com-service"
20029097,"Salesforce.com Chatter",997112,"salesforce-com-chatter"
20029097,"Somalis",1484352,"somalis"
10073772,"Java",189,"java"
10073772,"Open Source",563,"opensource"
10073772,"Enterprise Architecture",3354,"entarchitecture"
10073772,"Red Hat",6768,"redhat"
10073772,"JBoss User Group (JBUG)",10365,"jboss"
10073772,"J2EE",32745,"j2ee"
10073772,"JBoss Solutions",80649,"jboss-solutions"
10073772,"JBoss Enterprise Middleware",100779,"jboss-enterprise-middleware"
10073772,"jboss application server",391121,"jboss-application-server"
17915572,"Open Source",563,"opensource"
17915572,"Hacking",21123,"hacking"
17915572,"Arduino",39012,"arduino"
17915572,"Makers",43887,"makers"
17915572,"Open Data",60043,"open-data"
17915572,"Internet of Things",79740,"internet-of-things"
17915572,"Open Standards",124902,"open-standards"
17915572,"Open Source Hardware",403852,"open-source-hardware"
17915572,"Raspberry Pi",1216152,"raspberry-pi"
4062902,"Web Standards",417,"webstandards"
4062902,"Open Source",563,"opensource"
4062902,"JavaScript",7029,"javascript"
4062902,"Web Technology",10209,"web"
4062902,"Ember JS",632142,"ember-js"
3747522,"Software Development",3833,"softwaredev"
3747522,"New Technology",9696,"newtech"
3747522,"Cloud Computing",15167,"cloud-computing"
3747522,"Professional Networking",15720,"professional-networking"
3747522,"Virtualization",20479,"virtualization"
3747522,"computer networking",24959,"computer-networking"
3747522,"Data Center and Operations Automation",46831,"data-center-and-operations-automation"
3747522,"Computer  Network Systems",62128,"computer-network-systems"
3747522,"Technology Startups",108403,"technology-startups"
3747522,"OpenStack",142180,"openstack"
3747522,"Openflow",520302,"openflow"
3747522,"Software Defined Networking",537492,"software-defined-networking"
3747522,"OpenDaylight",1446912,"opendaylight"
19121859,"Artificial Intelligence",456,"ai"
19121859,"Robotics",682,"robotics"
19121859,"Cloud Computing",15167,"cloud-computing"
19121859,"Big Data",18062,"big-data"
19121859,"BioInformatics",28034,"bioinformatics"
19121859,"Machine Learning",29971,"machine-learning"
19121859,"Data Analytics",30928,"data-analytics"
19121859,"Predictive Analytics",38458,"predictive-analytics"
19121859,"Data Mining",55324,"data-mining"
19121859,"Internet of Things",79740,"internet-of-things"
19121859,"Artificial Intelligence Applications",90163,"artificial-intelligence-applications"
19121859,"Machine Intelligence",98137,"machine-intelligence"
19121859,"Data Science",102811,"data-science"
19121859,"Deep Learning",1456952,"deep-learning"
19121859,"TensorFlow",1508160,"tensorflow"
19896005,"Marketing",1238,"marketing"
19896005,"Innovation",1954,"innovation"
19896005,"Business Intelligence",10538,"businessintell"
19896005,"Technology",10579,"technology"
19896005,"Professional Networking",15720,"professional-networking"
19896005,"Business Strategy",17635,"business-strategy"
19896005,"Big Data",18062,"big-data"
19896005,"Entrepreneurship",19882,"entrepreneurship"
19896005,"Communication Skills",20923,"communication-skills"
19896005,"Agile Project Management",21549,"agile-project-management"
19896005,"Internet Startups",128595,"internet-startups"
17012422,"Open Source",563,"opensource"
17012422,"Education & Technology",7203,"edtech"
17012422,"New Technology",9696,"newtech"
17012422,"Web Technology",10209,"web"
17012422,"Technology",10579,"technology"
17012422,"Information Technology",15568,"information-technology"
17012422,"Mobile Technology",16216,"mobile-technology"
17012422,"Android Development",20346,"android-developers"
17012422,"Mobile Development",21441,"mobile-development"
17012422,"Computer programming",48471,"computer-programming"
17012422,"Internet & Social Media",51517,"internet-social-media"
17012422,"Technology Innovation",78529,"technology-innovation"
17012422,"Internet of Things",79740,"internet-of-things"
17012422,"iOS Development",127567,"ios-development"
17012422,"Beacons",1489372,"beacons"
14849742,"Database Professionals",1245,"databasepro"
14849742,"SQL Server",7463,"sqlserver"
14849742,"Big Data",18062,"big-data"
14849742,"Database Design & Development",28205,"database-design-development"
14849742,"SQL",33167,"sql"
14849742,"SharePoint",62223,"sharepoint"
14849742,"Advanced SQL Server",150164,"advanced-sql-server"
14849742,"Data Warehousing",393271,"data-warehousing"
14849742,"SQL Server 2012",797472,"sql-server-2012"
11370192,"Cloud Computing",15167,"cloud-computing"
11370192,"Hadoop",18060,"hadoop"
11370192,"Big Data",18062,"big-data"
11370192,"Machine Learning",29971,"machine-learning"
11370192,"Data Analytics",30928,"data-analytics"
11370192,"Data Visualization",37381,"data-visualization"
11370192,"Predictive Analytics",38458,"predictive-analytics"
11370192,"Data Mining",55324,"data-mining"
11370192,"Open Data",60043,"open-data"
11370192,"Data Science",102811,"data-science"
11370192,"Data Analysis and Modeling",110935,"data-analysis-and-modeling"
11370192,"Programming in R",115768,"programming-in-r"
11370192,"Applied Statistics",115913,"applied-statistics"
11370192,"Data Scientist",1440132,"data-scientist"
19156689,"Fitness",242,"fitness"
19156689,"Fitness Professionals",3080,"fitnesspros"
19156689,"Software Development",3833,"softwaredev"
19156689,"Nutrition",10161,"nutrition"
19156689,"Wellness",10306,"wellness"
19156689,"Technology",10579,"technology"
19156689,"Mobile Technology",16216,"mobile-technology"
19156689,"Alternative Medicine",17150,"alternative-medicine"
19156689,"Entrepreneurship",19882,"entrepreneurship"
19156689,"Healthy Living",20221,"healthy-living"
19156689,"Startup Businesses",21681,"startup-businesses"
19156689,"Exercise",25375,"excercise"
19156689,"Health and wellbeing",32503,"health-and-wellbeing"
19156689,"Computer programming",48471,"computer-programming"
19156689,"Data Science",102811,"data-science"
18972375,"Software Development",3833,"softwaredev"
18972375,"Cloud Computing",15167,"cloud-computing"
18972375,"Mobile Development",21441,"mobile-development"
18972375,"Information Security",32743,"information-security"
18972375,"Configuration Management",46810,"configuration-management"
18972375,"Data Center and Operations Automation",46831,"data-center-and-operations-automation"
18972375,"DevOps",87614,"devops"
18972375,"Cloud Security",110474,"cloud-security"
18972375,"Computer Security",124668,"computer-security"
18972375,"Infrastructure as Code",126177,"infrastructure-as-code"
18972375,"OpenStack",142180,"openstack"
18972375,"Cybersecurity",152026,"cybersecurity"
18972375,"Web Application Security",161342,"web-application-security"
18972375,"IT Professionals",164111,"it-professionals"
18972375,"Continuous Delivery",166000,"continuous-delivery"
19717858,"Big Data",18062,"big-data"
19717858,"Smart Grid",18384,"smart-grid"
19717858,"Machine Learning",29971,"machine-learning"
19717858,"Data Analytics",30928,"data-analytics"
19717858,"Data Visualization",37381,"data-visualization"
19717858,"Predictive Analytics",38458,"predictive-analytics"
19717858,"Smart Home",73907,"smart-home"
19717858,"Internet of Things",79740,"internet-of-things"
19717858,"Data Science",102811,"data-science"
19717858,"Sensors",146008,"sensors"
19717858,"Smart cities",205341,"smart-cities"
19717858,"Data",480642,"data"
19717858,"IOT hacking",796962,"iot-hacking"
19717858,"Smart Sensors",871222,"smart-sensors"
19717858,"M2M",1260942,"m2m"
7591662,"Linux",188,"linux"
7591662,"MySQL",789,"mysql"
7591662,"Database Professionals",1245,"databasepro"
7591662,"Software Development",3833,"softwaredev"
7591662,"SQL Server",7463,"sqlserver"
7591662,"LAMP",10164,"lampsoftware"
7591662,"Big Data",18062,"big-data"
7591662,"Database Development",21506,"database-development"
7522032,"Spanish Language",183,"spanish"
7522032,"Open Source",563,"opensource"
7522032,"System Administration",2109,"sysadmin"
7522032,"Software Development",3833,"softwaredev"
7522032,"Expat",4446,"expat"
7522032,"New Technology",9696,"newtech"
7522032,"Computer programming",48471,"computer-programming"
7522032,"DevOps",87614,"devops"
18654966,"Python",1064,"python"
18654966,"Hadoop",18060,"hadoop"
18654966,"Big Data",18062,"big-data"
18654966,"Machine Learning",29971,"machine-learning"
18654966,"SQL",33167,"sql"
18654966,"Data Visualization",37381,"data-visualization"
18654966,"Computer programming",48471,"computer-programming"
18654966,"Data Mining",55324,"data-mining"
18654966,"Data Science",102811,"data-science"
18654966,"R Programming Language",1335552,"r-programming-language"
18654966,"Apache Spark",1471442,"apache-spark"
19478264,"Open Source",563,"opensource"
19478264,"MySQL",789,"mysql"
19478264,"Database Professionals",1245,"databasepro"
19478264,"New Technology",9696,"newtech"
19478264,"PostgreSQL",10361,"postgresql"
19478264,"Data Management",10494,"datamanagement"
19478264,"Hadoop",18060,"hadoop"
19478264,"Big Data",18062,"big-data"
19478264,"Database Development",21506,"database-development"
19478264,"SQL",33167,"sql"
19478264,"MariaDB",48721,"mariadb"
19478264,"NoSQL",58162,"nosql"
19478264,"MongoDB",121802,"mongodb"
1647231,"Java",189,"java"
1647231,"Cloud Computing",15167,"cloud-computing"
1647231,"Web Development",15582,"web-development"
1647231,"High Scalability Computing",24410,"high-scalability-computing"
1647231,"App Engine",29465,"app-engine"
1647231,"App Engine",104553,"appengine"
3686142,"PHP",455,"php"
3686142,"Open Source",563,"opensource"
3686142,"Web Design",659,"webdesign"
3686142,"Software Development",3833,"softwaredev"
3686142,"WordPress",8304,"wordpress"
3686142,"Web Technology",10209,"web"
3686142,"Web Development",15582,"web-development"
3686142,"Wordpress Plugins",61800,"wordpress-plugins"
3686142,"Wordpress Themes",61801,"wordpress-themes"
3686142,"WordPress Developers",198141,"wordpress-developers"
18915071,"Open Source",563,"opensource"
18915071,"Graphic Design",781,"graphicdesign"
18915071,"Innovation",1954,"innovation"
18915071,"Software Development",3833,"softwaredev"
18915071,"New Technology",9696,"newtech"
18915071,"Web Technology",10209,"web"
18915071,"Artists",16573,"boston-artists"
18915071,"Business Strategy",17635,"business-strategy"
18915071,"Startup Businesses",21681,"startup-businesses"
18915071,"3D Artists",24147,"3d-artists"
18915071,"3D Animation",25718,"3d-animation"
18915071,"Creativity",36229,"creative"
18915071,"Makers",43887,"makers"
18915071,"Makerspaces",101438,"makerspaces"
18915071,"Technology Startups",108403,"technology-startups"
19642114,"Graphic Design",781,"graphicdesign"
19642114,"Information Architecture",1369,"ia"
19642114,"Interaction Design",10110,"ixd"
19642114,"Professional Networking",15720,"professional-networking"
19642114,"User Experience",19243,"user-experience"
19642114,"Startup Businesses",21681,"startup-businesses"
19642114,"Usability",26938,"usability"
19642114,"Data Analytics",30928,"data-analytics"
19642114,"Data Visualization",37381,"data-visualization"
19642114,"Lean Startup",38660,"lean-startup"
19642114,"User Research",49541,"user-research"
19642114,"UX Design",61781,"ux-design"
19642114,"UI Design",107583,"ui-design"
19642114,"Mobile User Experience",122974,"mobile-user-experience"
19797764,"Artificial Intelligence",456,"ai"
19797764,"Innovation",1954,"innovation"
19797764,"Product Design",2993,"productdesign"
19797764,"Big Data",18062,"big-data"
19797764,"Entrepreneurship",19882,"entrepreneurship"
19797764,"Mobile Development",21441,"mobile-development"
19797764,"Startup Businesses",21681,"startup-businesses"
19797764,"Machine Learning",29971,"machine-learning"
19797764,"Product Management",93740,"product-management"
19797764,"Unified Messaging",113486,"unified-messaging"
19797764,"Mobile User Experience",122974,"mobile-user-experience"
19797764,"Messaging systems",665172,"messaging-systems"
19797764,"Bots",1508598,"bots"
20010759,"Open Source",563,"opensource"
20010759,"Cloud Computing",15167,"cloud-computing"
20010759,"Big Data",18062,"big-data"
20010759,"Database Development",21506,"database-development"
20010759,"Data Analytics",30928,"data-analytics"
20010759,"NoSQL",58162,"nosql"
20010759,"Prometheus",74156,"prometheus"
20010759,"Internet of Things",79740,"internet-of-things"
20010759,"DevOps",87614,"devops"
20010759,"Big Data Analytics",383411,"big-data-analytics"
20010759,"Docker",1454542,"docker"
20010759,"Kubernetes",1500742,"kubernetes"
20010759,"OpenTSDB",1503887,"opentsdb"
20010759,"InfluxDB",1509693,"influxdb"
20010759,"KairosDB",1509694,"kairosdb"
2019081,"Open Source",563,"opensource"
2019081,"Database Professionals",1245,"databasepro"
2019081,"Software Development",3833,"softwaredev"
2019081,"New Technology",9696,"newtech"
2019081,"Web Technology",10209,"web"
2019081,"PostgreSQL",10361,"postgresql"
2019081,"Data Management",10494,"datamanagement"
2019081,"Cloud Computing",15167,"cloud-computing"
2019081,"Web Development",15582,"web-development"
2019081,"Big Data",18062,"big-data"
2019081,"Database Development",21506,"database-development"
2019081,"High Scalability Computing",24410,"high-scalability-computing"
2019081,"Database Integration & Migrations",28208,"database-integration-migrations"
2019081,"NoSQL",58162,"nosql"
18476818,"Big Data",18062,"big-data"
18476818,"Adobe",18718,"adobe"
18476818,"Web Analytics",24439,"web-analytics"
18476818,"Data Analytics",30928,"data-analytics"
18476818,"Predictive Analytics",38458,"predictive-analytics"
18476818,"Google Analytics",47790,"google-analytics"
18476818,"Data Mining",55324,"data-mining"
18476818,"Data Science",102811,"data-science"
5965602,"Software Development",3833,"softwaredev"
5965602,"Cloud Computing",15167,"cloud-computing"
5965602,"Software Architecture",56473,"software-architecture"
5965602,"Asynchronous programming",183021,"asynchronous-programming"
5965602,"distributed computing",586642,"distributed-computing"
5965602,"Service Oriented Architectures",589912,"service-oriented-architectures"
5965602,"Event Driven Architecture",589922,"event-driven-architecture"
5965602,"Enterprise Application Integration",617742,"enterprise-application-integration"
5965602,"Messaging systems",665172,"messaging-systems"
18532138,"Teachers",391,"teachers"
18532138,"Open Source",563,"opensource"
18532138,"Web Design",659,"webdesign"
18532138,"Ruby",1040,"ruby"
18532138,"Software Development",3833,"softwaredev"
18532138,"Education & Technology",7203,"edtech"
18532138,"Web Technology",10209,"web"
18532138,"Web Development",15582,"web-development"
18532138,"Hacking",21123,"hacking"
18532138,"Coding Dojos",44602,"coding-dojos"
18532138,"Computer programming",48471,"computer-programming"
18532138,"Social Coding",90286,"social-coding"
17456942,"Business Intelligence",10538,"businessintell"
17456942,"Hadoop",18060,"hadoop"
17456942,"Big Data",18062,"big-data"
17456942,"Business Intelligence Strategy",22620,"business-intelligence-strategy"
17456942,"Business Intelligence Best Practices",22622,"business-intelligence-best-practices"
17456942,"Machine Learning",29971,"machine-learning"
17456942,"Data Analytics",30928,"data-analytics"
17456942,"Data Visualization",37381,"data-visualization"
17456942,"Business Intelligence in Cloud",87886,"business-intelligence-in-cloud"
17456942,"Business Analytics",98842,"business-analytics"
17456942,"Data Science",102811,"data-science"
17456942,"Business Intelligence Tools and Technology",148287,"business-intelligence-tools-and-technology"
17456942,"Big Data Analytics",383411,"big-data-analytics"
17456942,"Business Intelligence Data Warehousing",579452,"business-intelligence-data-warehousing"
11274032,"Reporters and Journalists",1548,"journo"
11274032,"Media",1702,"media"
11274032,"Web Development",15582,"web-development"
11274032,"Programming Languages",17628,"programming-languages"
11274032,"News",42922,"news"
11274032,"Journalism",44584,"journalism"
11274032,"Computer programming",48471,"computer-programming"
11274032,"Future of Journalism",59999,"future-of-journalism"
11274032,"Data Science",102811,"data-science"
11274032,"Data Journalism",118765,"data-journalism"
11274032,"Digital Journalism",146540,"digital-journalism"
11274032,"Investigative reporting",326361,"investigative-reporting"
14061362,"Data Management",10494,"datamanagement"
14061362,"Business Intelligence",10538,"businessintell"
14061362,"Hadoop",18060,"hadoop"
14061362,"Big Data",18062,"big-data"
14061362,"Web Analytics",24439,"web-analytics"
14061362,"MapReduce",27591,"mapreduce"
14061362,"Data Analytics",30928,"data-analytics"
14061362,"Data Visualization",37381,"data-visualization"
14061362,"Predictive Analytics",38458,"predictive-analytics"
14061362,"Google Analytics",47790,"google-analytics"
14061362,"NoSQL",58162,"nosql"
14061362,"Business Analytics",98842,"business-analytics"
14061362,"Data Science",102811,"data-science"
14061362,"Big Data Analytics",383411,"big-data-analytics"
19531573,"Logistics",9339,"logistics"
19531573,"Supply Chain Management",10486,"scm"
19531573,"Risk Management",20751,"risk-management"
19531573,"Data Analytics",30928,"data-analytics"
19531573,"Predictive Analytics",38458,"predictive-analytics"
19531573,"Trends and Forecasting",44752,"trends-and-forecasting"
19531573,"Business Process Management",49337,"business-process-management"
19531573,"Operations Research",87724,"operations-research"
19531573,"Data Science",102811,"data-science"
19531573,"Applied Statistics",115913,"applied-statistics"
19531573,"Mathematical Modelling",951912,"mathematical-modelling"
19531573,"Simulations",982292,"simulations"
19531573,"Financial Forecasting",1231812,"financial-forecasting"
18849591,"Artificial Intelligence",456,"ai"
18849591,"Futures Trading",16268,"futures-trading"
18849591,"Trading",26906,"trading"
18849591,"Machine Learning",29971,"machine-learning"
18849591,"Hedge Fund",30701,"hedge-fund"
18849591,"Data Analytics",30928,"data-analytics"
18849591,"Automated Trading Strategies",32374,"automated-trading-strategies"
18849591,"Quantitative Finance",34637,"quantitative-finance"
18849591,"Algorithmic Trading",37627,"algorithmic-trading"
18849591,"High Frequency Trading",38724,"high-frequency-trading"
18849591,"Quantitative Trading",52135,"quantitative-trading"
18849591,"Quantitative Analysis",54631,"quantitative-analysis"
18849591,"Trading with Automated Trading Systems",139531,"trading-with-automated-trading-systems"
18849591,"Quants",888662,"quants"
18849591,"Automated Trading",1505863,"automated-trading"
4558132,"Open Source",563,"opensource"
4558132,"Software Development",3833,"softwaredev"
4558132,"JavaScript",7029,"javascript"
4558132,"Web Technology",10209,"web"
4558132,"Web Development",15582,"web-development"
4558132,"Hacking",21123,"hacking"
4558132,"HTML5",78565,"html5"
4558132,"Mobile Web",78586,"mobile-web"
19679882,"Ruby",1040,"ruby"
19679882,"Python",1064,"python"
19679882,"Education & Technology",7203,"edtech"
19679882,"Android",19724,"android"
19679882,"Entrepreneurship",19882,"entrepreneurship"
19679882,"Android Development",20346,"android-developers"
19679882,"Mobile Development",21441,"mobile-development"
19679882,"Data Science",102811,"data-science"
19679882,"iOS Development",127567,"ios-development"
4089662,"Linux",188,"linux"
4089662,"Java",189,"java"
4089662,"PHP",455,"php"
4089662,"Ruby",1040,"ruby"
4089662,"Python",1064,"python"
4089662,"Software Development",3833,"softwaredev"
4089662,"JavaScript",7029,"javascript"
4089662,"C / C + +",11892,"c-c"
4089662,"Cloud Computing",15167,"cloud-computing"
4089662,"Web Development",15582,"web-development"
4089662,"Big Data",18062,"big-data"
4089662,"Android Development",20346,"android-developers"
4089662,"HTML5",78565,"html5"
4089662,"Internet of Things",79740,"internet-of-things"
4089662,"iOS Development",127567,"ios-development"
7470912,"Open Source",563,"opensource"
7470912,"JavaScript",7029,"javascript"
7470912,"JavaScript Libraries",56555,"javascript-libraries"
7470912,"JavaScript Frameworks",85951,"javascript-frameworks"
7470912,"Front-end Development",100479,"front-end-development"
7470912,"Single Page Applications",647392,"single-page-applications"
7470912,"JavaScript Applications",964072,"javascript-applications"
7470912,"ReactJS",1504812,"reactjs"
2907972,"Hadoop",18060,"hadoop"
2907972,"Map Reduce",18061,"map-reduce"
2907972,"Big Data",18062,"big-data"
2907972,"Data Warehouses",30927,"data-warehouses"
2907972,"NoSQL",58162,"nosql"
2907972,"R Project for Statistical Computing",98380,"r-project-for-statistical-computing"
2907972,"Data Architecture",358011,"data-architecture"
2907972,"Oracle Data Integrator",406062,"oracle-data-integrator"
